Attrition Date,Random Number,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Staff Number,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26-Aug-21,117,33,No,Travel_Rarely,1242,Sales,8,Master's Degree,Life Sciences,1,1560,STAFF-2037,1,Male,46,3,2,Sales Executive,1,Married,6392,10589,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
03-Oct-21,20,32,No,Travel_Rarely,234,Sales,1,Master's Degree,Medical,1,2013,STAFF-1951,2,Male,68,2,1,Sales Representative,2,Married,2269,18024,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
14-Dec-21,139,35,No,Travel_Rarely,682,Sales,18,Master's Degree,Medical,1,1945,STAFF-1497,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
27-Dec-21,94,37,No,Travel_Rarely,589,Sales,9,Associates Degree,Marketing,1,1787,STAFF-1670,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
31-Jan-22,238.5,30,No,Travel_Rarely,1288,Sales,29,Master's Degree,Technical Degree,1,1568,STAFF-1466,3,Male,33,3,3,Sales Executive,2,Married,9250,17799,3,Y,No,12,3,2,80,1,9,3,3,4,2,1,3
23-Sep-22,195,38,No,Travel_Rarely,1245,Sales,14,Bachelor's Degree,Life Sciences,1,1582,STAFF-1548,3,Male,80,3,2,Sales Executive,2,Married,9924,12355,0,Y,No,11,3,4,80,1,10,3,3,9,8,7,7
24-Nov-21,166,36,No,Travel_Rarely,335,Sales,17,Associates Degree,Marketing,1,1908,STAFF-1560,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
01-Mar-22,104,35,No,Travel_Rarely,660,Sales,7,High School,Life Sciences,1,1492,STAFF-1996,4,Male,76,3,1,Sales Representative,3,Married,2404,16192,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0
25-Oct-22,55,39,No,Travel_Rarely,1462,Sales,6,Bachelor's Degree,Medical,1,1588,STAFF-1749,4,Male,38,4,3,Sales Executive,3,Married,8237,4658,2,Y,No,11,3,1,80,1,11,3,3,7,6,7,6
14-Jan-23,260,32,No,Travel_Rarely,371,Sales,19,Bachelor's Degree,Life Sciences,1,1739,STAFF-2013,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2
08-Jun-21,76,32,No,Travel_Rarely,601,Sales,7,Doctoral Degree,Marketing,1,1446,STAFF-1945,4,Male,97,3,2,Sales Executive,4,Married,9204,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3
20-Dec-22,26,38,No,Travel_Rarely,1321,Sales,1,Master's Degree,Life Sciences,1,1995,STAFF-1568,4,Male,86,3,2,Sales Executive,2,Married,4440,7636,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8
08-Jul-21,221,30,No,Travel_Rarely,1358,Sales,16,High School,Life Sciences,1,1479,STAFF-1582,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2
22-Jul-21,98,29,No,Travel_Rarely,332,Human Resources,17,Bachelor's Degree,Other,1,1419,STAFF-1739,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9
27-May-22,39,43,No,Travel_Rarely,244,Human Resources,2,Bachelor's Degree,Life Sciences,1,1778,STAFF-1492,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8
03-Jun-22,325,39,No,Travel_Rarely,116,Research & Development,24,High School,Life Sciences,1,2014,STAFF-1446,1,Male,52,3,2,Research Scientist,4,Single,4108,5340,7,Y,No,13,3,1,80,0,18,2,3,7,7,1,7
08-Oct-22,273,23,No,Travel_Rarely,507,Research & Development,20,High School,Life Sciences,1,1533,STAFF-1588,1,Male,97,3,2,Laboratory Technician,3,Single,2272,24812,0,Y,No,14,3,2,80,0,5,2,3,4,3,1,2
02-Dec-22,65,36,No,Travel_Rarely,172,Research & Development,4,Master's Degree,Life Sciences,1,1435,STAFF-1787,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,Y,No,16,3,3,80,0,10,2,2,10,4,1,8
11-Dec-22,104,36,No,Travel_Rarely,311,Research & Development,7,Bachelor's Degree,Life Sciences,1,1659,STAFF-1908,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3
11-Dec-22,62,34,No,Travel_Rarely,479,Research & Development,7,Master's Degree,Medical,1,1577,STAFF-1995,1,Male,35,3,1,Research Scientist,4,Single,2972,22061,1,Y,No,13,3,3,80,0,1,4,1,1,0,0,0
02-Jan-21,78,41,No,Travel_Rarely,447,Research & Development,5,Bachelor's Degree,Life Sciences,1,1814,STAFF-1479,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
03-Jan-21,26,24,No,Travel_Rarely,771,Research & Development,1,Associates Degree,Life Sciences,1,1981,STAFF-1961,2,Male,45,2,2,Healthcare Representative,3,Single,4617,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2
24-Feb-21,76,35,No,Travel_Rarely,1395,Research & Development,9,Master's Degree,Medical,1,2008,STAFF-1975,2,Male,48,3,2,Research Scientist,3,Single,5098,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8
24-Jan-22,26,49,No,Travel_Rarely,809,Research & Development,1,Bachelor's Degree,Life Sciences,1,1677,STAFF-1740,3,Male,36,3,4,Manager,3,Single,15379,22384,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0
31-Mar-22,48,21,No,Travel_Rarely,546,Research & Development,5,High School,Medical,1,1623,STAFF-1924,3,Male,97,3,1,Research Scientist,4,Single,3117,26009,1,Y,No,18,3,3,80,0,3,2,3,2,2,2,2
13-Nov-22,39,40,No,Travel_Rarely,1322,Research & Development,2,Master's Degree,Life Sciences,1,2048,STAFF-1650,3,Male,52,2,1,Research Scientist,3,Single,2809,2725,2,Y,No,14,3,4,80,0,8,2,3,2,2,2,2
19-Jul-21,20,26,No,Travel_Rarely,157,Research & Development,1,Bachelor's Degree,Medical,1,1952,STAFF-1836,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
19-Dec-21,182,46,No,Travel_Rarely,717,Research & Development,13,Master's Degree,Life Sciences,1,1727,STAFF-1478,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
15-Feb-22,48,26,No,Travel_Rarely,652,Research & Development,7,Bachelor's Degree,Other,1,1417,STAFF-1680,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
11-Oct-22,20,35,No,Travel_Rarely,992,Research & Development,1,Bachelor's Degree,Medical,1,1564,STAFF-1469,4,Male,68,2,1,Laboratory Technician,1,Single,2450,21731,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2
31-Mar-21,104,29,No,Travel_Rarely,592,Research & Development,7,Bachelor's Degree,Life Sciences,1,1883,STAFF-1708,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
15-Aug-21,27,53,No,Travel_Rarely,447,Research & Development,2,Bachelor's Degree,Medical,1,1472,STAFF-1965,4,Male,39,4,4,Research Director,2,Single,16598,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
22-Sep-21,273,44,No,Travel_Rarely,1467,Research & Development,20,Bachelor's Degree,Life Sciences,1,1475,STAFF-1602,4,Male,49,3,1,Research Scientist,2,Single,3420,21158,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3
15-Jan-22,73,23,No,Travel_Rarely,571,Research & Development,12,Associates Degree,Other,1,1982,STAFF-1605,4,Male,78,3,1,Laboratory Technician,4,Single,2647,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4
20-Mar-22,338,33,No,Travel_Rarely,575,Research & Development,25,Bachelor's Degree,Life Sciences,1,1545,STAFF-1937,4,Male,44,2,2,Manufacturing Director,2,Single,4320,24152,1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2
01-May-22,45,32,No,Travel_Rarely,529,Research & Development,2,Bachelor's Degree,Technical Degree,1,2038,STAFF-1646,4,Male,78,3,1,Research Scientist,1,Single,2439,11288,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2
18-May-22,117,42,No,Travel_Rarely,1142,Research & Development,8,Bachelor's Degree,Life Sciences,1,1860,STAFF-1850,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0
28-Sep-22,26,22,No,Travel_Rarely,581,Research & Development,1,Associates Degree,Life Sciences,1,2007,STAFF-1683,4,Male,63,3,1,Research Scientist,3,Single,3375,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2
03-Jun-21,26,38,No,Travel_Rarely,1404,Sales,1,Bachelor's Degree,Life Sciences,1,1961,STAFF-2040,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
17-Dec-21,148,39,No,Travel_Rarely,119,Sales,15,Master's Degree,Marketing,1,1975,STAFF-1608,2,Male,77,3,4,Sales Executive,1,Single,13341,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10
25-Jul-22,62,40,No,Travel_Rarely,611,Sales,7,Master's Degree,Medical,1,1740,STAFF-1827,2,Male,88,3,5,Manager,2,Single,19833,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
24-Feb-21,103,33,No,Travel_Rarely,217,Sales,10,Master's Degree,Marketing,1,1924,STAFF-1674,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
19-Apr-21,83,26,No,Travel_Rarely,572,Sales,10,Bachelor's Degree,Medical,1,1836,STAFF-1974,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
08-Oct-21,83,29,No,Travel_Rarely,469,Sales,10,Bachelor's Degree,Medical,1,1650,STAFF-1886,3,Male,42,2,2,Sales Executive,3,Single,5869,23413,9,Y,No,11,3,3,80,0,8,2,3,5,2,1,4
09-Aug-22,130,20,No,Travel_Rarely,727,Sales,9,High School,Life Sciences,1,1680,STAFF-1893,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,Y,No,11,3,1,80,0,2,3,3,2,2,0,2
31-Aug-22,94,27,No,Travel_Rarely,954,Sales,9,Bachelor's Degree,Marketing,1,1965,STAFF-1724,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
10-Oct-22,67,41,No,Travel_Rarely,918,Sales,6,Bachelor's Degree,Marketing,1,1708,STAFF-2009,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7
14-Dec-22,26,46,No,Travel_Rarely,563,Sales,1,Master's Degree,Life Sciences,1,1602,STAFF-1661,4,Male,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12
08-May-22,28,34,No,Travel_Rarely,1326,Sales,3,Bachelor's Degree,Other,1,1478,STAFF-1703,4,Male,81,1,2,Sales Executive,1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12
30-Apr-21,48,28,No,Travel_Rarely,866,Sales,5,Bachelor's Degree,Medical,1,1469,STAFF-1638,4,Male,84,3,2,Sales Executive,1,Single,8463,23490,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3
07-Jul-22,23,56,No,Non-Travel,667,Research & Development,1,Master's Degree,Life Sciences,1,2026,STAFF-1614,3,Male,57,3,2,Healthcare Representative,3,Divorced,6306,26236,1,Y,No,21,4,1,80,1,13,2,2,13,12,1,9
18-Sep-21,24,58,No,Non-Travel,350,Sales,2,Bachelor's Degree,Medical,1,1824,STAFF-1587,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
19-Mar-21,145,36,No,Non-Travel,301,Sales,15,Master's Degree,Marketing,1,2036,STAFF-1611,4,Male,88,1,2,Sales Executive,4,Divorced,5406,10436,1,Y,No,24,4,1,80,1,15,4,2,15,12,11,11
08-Jun-21,127,36,No,Non-Travel,1351,Research & Development,9,Master's Degree,Life Sciences,1,1949,STAFF-1980,1,Male,66,4,1,Laboratory Technician,2,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
27-May-22,23,45,No,Non-Travel,1238,Research & Development,1,High School,Life Sciences,1,1712,STAFF-1641,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4
05-Jan-23,170,42,No,Non-Travel,355,Research & Development,10,Master's Degree,Technical Degree,1,1854,STAFF-1815,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3
17-Nov-21,59,26,No,Non-Travel,786,Research & Development,7,Bachelor's Degree,Medical,1,1693,STAFF-1912,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7
11-Jul-22,108,33,No,Travel_Frequently,1303,Research & Development,7,Associates Degree,Life Sciences,1,1970,STAFF-1962,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8
10-Aug-21,45,48,No,Travel_Frequently,365,Research & Development,4,Doctoral Degree,Medical,1,1644,STAFF-1915,3,Male,89,2,4,Manager,4,Married,15202,5602,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2
15-Jan-22,30,31,No,Travel_Frequently,1125,Research & Development,1,Bachelor's Degree,Life Sciences,1,1956,STAFF-1880,4,Male,48,1,2,Research Scientist,1,Married,5003,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7
19-Jul-22,43,43,No,Travel_Frequently,1422,Sales,2,Master's Degree,Life Sciences,1,1849,STAFF-1503,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
13-Feb-22,47,36,No,Travel_Frequently,1213,Human Resources,2,High School,Human Resources,1,1890,STAFF-1938,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8
14-May-22,26,30,No,Travel_Rarely,330,Human Resources,1,Bachelor's Degree,Life Sciences,1,1499,STAFF-1445,3,Male,46,3,1,Human Resources,3,Divorced,2064,15428,0,Y,No,21,4,1,80,1,6,3,4,5,3,1,3
24-Jan-22,97,42,No,Travel_Rarely,855,Research & Development,12,Bachelor's Degree,Medical,1,1768,STAFF-1425,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4
12-Oct-21,20,60,No,Travel_Rarely,370,Research & Development,1,Master's Degree,Medical,1,1697,STAFF-1552,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0
15-Oct-21,130,41,No,Travel_Rarely,548,Research & Development,9,Master's Degree,Life Sciences,1,1772,STAFF-1948,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
16-Dec-21,52,36,No,Travel_Rarely,1040,Research & Development,3,Associates Degree,Life Sciences,1,1664,STAFF-1737,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,Y,No,20,4,1,80,1,13,3,3,5,4,0,4
18-Jul-21,76,39,No,Travel_Rarely,867,Research & Development,9,Associates Degree,Medical,1,1936,STAFF-1774,1,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
06-Aug-21,26,57,No,Travel_Rarely,405,Research & Development,1,Associates Degree,Life Sciences,1,1483,STAFF-1642,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8
19-Nov-21,45,55,No,Travel_Rarely,836,Research & Development,2,Master's Degree,Technical Degree,1,1873,STAFF-1972,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
31-Dec-21,208,43,No,Travel_Rarely,1291,Research & Development,15,Associates Degree,Life Sciences,1,1666,STAFF-1837,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11
04-Feb-22,97,39,No,Travel_Rarely,492,Research & Development,12,Bachelor's Degree,Medical,1,1654,STAFF-1932,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0
28-Sep-21,26,41,No,Travel_Rarely,642,Research & Development,1,Bachelor's Degree,Life Sciences,1,1999,STAFF-1594,4,Male,76,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0
05-Feb-22,230.5,45,No,Travel_Rarely,950,Research & Development,28,Bachelor's Degree,Technical Degree,1,1546,STAFF-1606,4,Male,97,3,1,Research Scientist,4,Married,2132,4585,4,Y,No,20,4,4,80,1,8,3,3,5,4,0,3
11-Nov-22,141,34,No,Travel_Rarely,810,Sales,8,Associates Degree,Technical Degree,1,1823,STAFF-1547,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
02-Jan-21,247,55,No,Travel_Rarely,685,Sales,26,Doctoral Degree,Marketing,1,1578,STAFF-2049,3,Male,60,2,5,Manager,4,Married,19586,23037,1,Y,No,21,4,3,80,1,36,3,3,36,6,2,13
14-Jan-21,188,47,No,Travel_Rarely,1180,Research & Development,25,Bachelor's Degree,Medical,1,1993,STAFF-1704,1,Male,84,3,3,Healthcare Representative,3,Single,8633,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11
20-Apr-21,83,32,No,Travel_Rarely,495,Research & Development,10,Bachelor's Degree,Medical,1,1516,STAFF-1496,3,Male,64,3,3,Manager,4,Single,11244,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
14-Oct-21,83,39,No,Travel_Rarely,1253,Research & Development,10,High School,Medical,1,1800,STAFF-1539,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
08-Nov-21,78,32,No,Travel_Rarely,1373,Research & Development,5,Master's Degree,Life Sciences,1,1966,STAFF-1753,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
08-Jan-21,58,42,No,Travel_Rarely,1059,Research & Development,9,Associates Degree,Other,1,1595,STAFF-1927,4,Male,93,2,5,Manager,4,Single,19613,26362,8,Y,No,22,4,4,80,0,24,2,3,1,0,0,1
28-Jul-22,22,34,No,Travel_Rarely,937,Sales,1,Bachelor's Degree,Marketing,1,1950,STAFF-1973,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
29-Aug-22,137,30,Yes,Travel_Frequently,600,Human Resources,8,Bachelor's Degree,Human Resources,1,1747,STAFF-1460,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2
23-Jan-22,347,27,Yes,Travel_Frequently,1337,Human Resources,22,Bachelor's Degree,Human Resources,1,1944,STAFF-1789,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
14-Apr-22,30,31,Yes,Travel_Frequently,1445,Research & Development,1,Doctoral Degree,Life Sciences,1,1459,STAFF-1998,3,Female,100,4,3,Manufacturing Director,2,Single,7446,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7
12-Sep-22,56,31,Yes,Travel_Frequently,561,Research & Development,3,Bachelor's Degree,Life Sciences,1,1537,STAFF-1992,4,Female,33,3,1,Research Scientist,3,Single,4084,4156,1,Y,No,12,3,1,80,0,7,2,1,7,2,7,7
20-Oct-22,225,29,Yes,Travel_Frequently,115,Sales,13,Bachelor's Degree,Technical Degree,1,1487,STAFF-1448,1,Female,51,3,2,Sales Executive,2,Single,5765,17485,5,Y,No,11,3,1,80,0,7,4,1,5,3,0,0
03-Nov-22,30,31,Yes,Travel_Frequently,667,Sales,1,Master's Degree,Life Sciences,1,1427,STAFF-1501,2,Female,50,1,1,Sales Representative,3,Single,1359,16154,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0
18-Nov-22,157,34,Yes,Travel_Rarely,1107,Human Resources,9,Master's Degree,Technical Degree,1,1467,STAFF-1766,1,Female,52,3,1,Human Resources,3,Married,2742,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2
30-Jan-21,45,53,Yes,Travel_Rarely,607,Research & Development,2,Doctoral Degree,Technical Degree,1,1572,STAFF-1549,3,Female,78,2,3,Manufacturing Director,4,Married,10169,14618,0,Y,No,16,3,2,80,1,34,4,3,33,7,1,9
19-Oct-21,117,31,Yes,Travel_Rarely,202,Research & Development,8,Bachelor's Degree,Life Sciences,1,1433,STAFF-2053,1,Female,34,2,1,Research Scientist,2,Single,1261,22262,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
28-Oct-22,94,29,Yes,Travel_Rarely,428,Sales,9,Bachelor's Degree,Marketing,1,1752,STAFF-1790,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2
19-Jan-23,160,46,Yes,Travel_Rarely,261,Research & Development,21,Associates Degree,Medical,1,1821,STAFF-2003,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
03-Oct-21,143,46,Yes,Travel_Rarely,1254,Sales,10,Bachelor's Degree,Life Sciences,1,1869,STAFF-1465,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
25-Feb-22,30,50,Yes,Travel_Frequently,878,Sales,1,Master's Degree,Life Sciences,1,2044,STAFF-1755,2,Male,94,3,2,Sales Executive,3,Divorced,6728,14255,7,Y,No,12,3,4,80,2,12,3,3,6,3,0,1
18-Jun-22,134,34,Yes,Travel_Frequently,234,Research & Development,9,Master's Degree,Life Sciences,1,1807,STAFF-1586,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
13-May-21,33,28,Yes,Travel_Frequently,1496,Sales,1,Bachelor's Degree,Technical Degree,1,1486,STAFF-2020,1,Male,92,3,1,Sales Representative,3,Married,2909,15747,3,Y,No,15,3,4,80,1,5,3,4,3,2,1,2
19-Jun-21,134,47,Yes,Travel_Frequently,1093,Sales,9,Bachelor's Degree,Life Sciences,1,1716,STAFF-1515,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10
28-Jul-21,98,23,Yes,Travel_Frequently,638,Sales,9,Bachelor's Degree,Marketing,1,2023,STAFF-1669,4,Male,33,3,1,Sales Representative,1,Married,1790,26956,1,Y,No,19,3,1,80,1,1,3,2,1,0,1,0
29-Sep-21,31,28,Yes,Travel_Frequently,289,Research & Development,2,Associates Degree,Medical,1,1504,STAFF-1732,3,Male,38,2,1,Laboratory Technician,1,Single,2561,5355,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0
19-Nov-22,200.5,29,Yes,Travel_Frequently,746,Sales,24,Bachelor's Degree,Technical Degree,1,1928,STAFF-1943,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0
01-Mar-21,285,28,Yes,Travel_Rarely,1404,Research & Development,17,Bachelor's Degree,Technical Degree,1,1960,STAFF-1535,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3
29-Dec-21,94,46,Yes,Travel_Rarely,377,Sales,9,Bachelor's Degree,Marketing,1,1457,STAFF-1591,1,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3
23-Apr-22,283,31,Yes,Travel_Rarely,359,Human Resources,18,Doctoral Degree,Human Resources,1,1842,STAFF-1706,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
12-Feb-21,343,24,Yes,Travel_Rarely,240,Human Resources,22,High School,Human Resources,1,1714,STAFF-1882,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,Y,No,11,3,3,80,1,1,2,3,1,0,0,0
03-Jun-21,27,38,Yes,Travel_Rarely,903,Research & Development,2,Bachelor's Degree,Medical,1,1573,STAFF-2021,3,Male,81,3,2,Manufacturing Director,2,Married,4855,7653,4,Y,No,11,3,1,80,2,7,2,3,5,2,1,4
14-Jun-21,125,56,Yes,Travel_Rarely,310,Research & Development,7,Associates Degree,Technical Degree,1,2032,STAFF-1678,4,Male,72,3,1,Laboratory Technician,3,Married,2339,3666,8,Y,No,11,3,4,80,1,14,4,1,10,9,9,8
29-Nov-21,130,25,Yes,Travel_Rarely,383,Sales,9,Associates Degree,Life Sciences,1,1439,STAFF-1979,1,Male,68,2,1,Sales Representative,1,Married,4400,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2
28-Jan-22,157,31,Yes,Travel_Rarely,1079,Sales,16,Master's Degree,Marketing,1,1761,STAFF-1845,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0
30-Jul-22,26,30,Yes,Travel_Rarely,740,Sales,1,Bachelor's Degree,Life Sciences,1,1562,STAFF-1520,2,Male,64,2,2,Sales Executive,1,Married,9714,5323,1,Y,No,11,3,4,80,1,10,4,3,10,8,6,7
02-Jan-23,83,35,Yes,Travel_Rarely,737,Sales,10,Bachelor's Degree,Medical,1,1639,STAFF-1675,4,Male,55,2,3,Sales Executive,1,Married,10306,21530,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0
10-Aug-21,29,29,Yes,Travel_Rarely,224,Research & Development,1,Master's Degree,Technical Degree,1,1522,STAFF-1736,1,Male,100,2,1,Research Scientist,1,Single,2362,7568,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7
07-Aug-22,325,56,Yes,Travel_Rarely,1162,Research & Development,24,Associates Degree,Life Sciences,1,1907,STAFF-1744,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
